"category","status","relative_path","size_bytes","modified"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\infercnv_subcluster_to_subclone_k5.csv","2663","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\integrated_oc_infercnv_plan_task_breakdown_and_results.md","10016","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\integrated_oc_metadata_with_cnv_TNK_myeloid_B_subtypes.csv","8564349","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\lr_top_distinct_LR_pairs_involving_cnv_subclones.csv","32261","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\cell_level_CNV_burden_and_clone_metadata.csv","5552832","2026-07-08 12:55:42"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\chromosome_level_CNV_score_by_clone.csv","2096","2026-07-08 12:55:42"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_clone_burden_summary.csv","382","2026-07-08 12:55:40"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_clone_DEG_single_cell_wilcoxon_one_vs_rest.csv","755094","2026-07-08 13:10:12"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_clone_functional_and_TF_activity_summary.csv","8762","2026-07-08 12:56:09"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_clone_functional_summary.csv","2858","2026-07-08 13:13:08"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_clone_top20_markers_per_clone.csv","11819","2026-07-08 13:10:12"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_expression_dosage_correlation_by_infercnv_subcluster.csv","552021","2026-07-08 13:13:06"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_expression_dosage_genes_positive_rho_padj005.csv","82468","2026-07-08 13:13:06"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\cnv_gene_state_matrix_gene_by_infercnv_subcluster.rds","38510","2026-07-08 12:55:40"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_transcriptome_coupling_spearman_correlation_matrix.csv","4738","2026-07-08 13:13:08"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\CNV_transcriptome_coupling_spearman_pairs.csv","9512","2026-07-08 13:13:08"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\integrated_oc_metadata_with_CNV_clone_and_subtypes.csv","9253094","2026-07-08 12:55:37"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\pseudo_bulk_DEG_limma_clone_vs_Subclone_01.csv","10233361","2026-07-08 13:10:22"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\pseudo_bulk_sample_clone_metadata.csv","569","2026-07-08 13:10:22"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\tables\tumor_cell_CNV_burden_signature_TF_scores.csv","2321212","2026-07-08 12:56:09"
"file_reclassification_manifest.csv","classified","file_reclassification_manifest.csv","16904","2026-07-10 12:05:53"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\integrated_oc_infercnv_plan_task_breakdown_and_results.md","10016","2026-07-07 22:53:25"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\integrated_oc_infercnv_plan_task_breakdown_and_results.txt","10016","2026-07-07 22:53:25"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_group_pair_total_score_heatmap.pdf","38344","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_group_pair_total_score_heatmap.png","145011","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_top_distinct_LR_pairs_involving_cnv_subclones.csv","32261","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_top_interactions_celltype_to_cnv_subclone.csv","1316769","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_top_interactions_cnv_subclone_to_celltype.csv","1383609","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_top_interactions_involving_cnv_subclones.csv","2876112","2026-07-07 22:43:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\lr_top40_subclone_involving_pairs.png","89681","2026-07-07 22:43:08"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\map_subtypes_and_run_lr_interactions.R","17942","2026-07-07 22:43:08"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\source_outputs\plot_infercnv_subclone_heatmap.R","4081","2026-07-07 22:43:08"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cell_level_function_module_scores.csv","8226919","2026-07-07 22:44:25"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cnv_subclone_cell_counts.csv","239","2026-07-07 22:44:11"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cnv_subclone_cnv_event_counts_by_chr.csv","5050","2026-07-07 22:44:12"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cnv_subclone_composition_by_sample_type.csv","980","2026-07-07 22:44:12"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cnv_subclone_function_module_score_summary.csv","2568","2026-07-07 22:44:26"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\cnv_subclone_key_gene_expression_summary.csv","4050","2026-07-07 22:44:27"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\focused_LR_axes_involving_cnv_subclones.csv","110439","2026-07-07 22:44:37"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\infercnv_subcluster_to_subclone_k5.csv","2663","2026-07-07 22:44:12"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\integrated_oc_metadata_with_cnv_TNK_myeloid_B_subtypes.csv","8367045","2026-07-07 22:44:11"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\integrated_oc_pca30_for_knn.csv","28183045","2026-07-07 22:44:07"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\integrated_oc_umap_with_cnv_and_interaction_groups.csv","5805122","2026-07-07 22:44:09"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_neighbor_enrichment_cell_type_k30_perm1000.csv","6446","2026-07-07 22:49:10"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_neighbor_enrichment_focus_tme_groups.csv","28931","2026-07-07 22:49:10"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_neighbor_enrichment_interaction_group_k30_perm1000.csv","37369","2026-07-07 22:48:53"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_neighbor_enrichment_TME_focus_groups.csv","19661","2026-07-07 22:50:42"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_neighbor_enrichment_TME_only_interaction_group.csv","31430","2026-07-07 22:50:42"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_top_enriched_neighbor_labels.csv","33707","2026-07-07 22:49:18"
"integrated_oc_plan_analysis","root_duplicate_pending_delete_files_covered_in_classified_directory","integrated_oc_plan_analysis\tables\knn_top_TME_enriched_neighbor_labels.csv","31430","2026-07-07 22:50:42"
